Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
AgentBrain,0.419,2382.936,3.793,10298,0.683
AgentBrain,0.416,2387.437,3.761,10274,0.683
AgentBrain,0.412,2392.045,3.825,10252,0.683
AgentBrain,0.408,2396.573,3.792,10272,0.684
AgentBrain,0.409,2401.056,3.738,10248,0.684
AgentBrain,0.410,2405.613,3.827,10244,0.684
AgentBrain,0.412,2410.140,3.798,10241,0.684
AgentBrain,0.418,2414.790,3.937,10241,0.684
AgentBrain,0.414,2419.438,3.950,10244,0.685
AgentBrain,0.416,2423.988,3.838,10259,0.685
AgentBrain,0.417,2428.693,3.974,10247,0.685
AgentBrain,0.412,2433.183,3.747,10279,0.685
AgentBrain,0.413,2437.733,3.811,10272,0.686
AgentBrain,0.412,2442.339,3.826,10252,0.686
AgentBrain,0.412,2446.885,3.804,10303,0.686
AgentBrain,0.411,2451.446,3.777,10243,0.686
AgentBrain,0.412,2455.956,3.779,10270,0.686
AgentBrain,0.410,2460.535,3.826,10255,0.687
AgentBrain,0.414,2465.111,3.807,10304,0.687
AgentBrain,0.429,2469.633,3.793,10264,0.687
AgentBrain,0.409,2474.209,3.788,10332,0.687
AgentBrain,0.414,2478.796,3.842,10301,0.688
AgentBrain,0.408,2483.324,3.778,10246,0.688
AgentBrain,0.407,2487.859,3.805,10241,0.688
AgentBrain,0.415,2492.431,3.803,10282,0.688
AgentBrain,0.413,2497.055,3.866,10362,0.689
AgentBrain,0.414,2501.610,3.792,10319,0.689
AgentBrain,0.413,2506.196,3.820,10297,0.689
AgentBrain,0.408,2510.691,3.757,10253,0.689
AgentBrain,0.412,2515.262,3.834,10281,0.689
AgentBrain,0.412,2519.839,3.830,10291,0.690
AgentBrain,0.412,2524.397,3.780,10277,0.690
AgentBrain,0.410,2529.013,3.862,10303,0.690
AgentBrain,0.408,2533.496,3.761,10276,0.690
AgentBrain,0.410,2538.103,3.864,10249,0.691
AgentBrain,0.408,2542.558,3.718,10260,0.691
AgentBrain,0.412,2547.058,3.744,10243,0.691
AgentBrain,0.413,2551.610,3.810,10261,0.691
AgentBrain,0.411,2556.190,3.819,10302,0.691
AgentBrain,0.411,2560.746,3.827,10268,0.692
AgentBrain,0.411,2565.333,3.813,10241,0.692
AgentBrain,0.414,2569.845,3.775,10249,0.692
AgentBrain,0.418,2574.390,3.798,10250,0.692
AgentBrain,0.410,2579.122,3.886,10249,0.693
AgentBrain,0.413,2583.606,3.753,10291,0.693
AgentBrain,0.412,2588.140,3.782,10320,0.693
AgentBrain,0.414,2592.651,3.768,10293,0.693
AgentBrain,0.415,2597.246,3.823,10254,0.693
AgentBrain,0.414,2601.777,3.795,10244,0.693
AgentBrain,0.415,2606.281,3.748,10273,0.694
AgentBrain,0.414,2610.790,3.764,10304,0.694
AgentBrain,0.407,2615.362,3.831,10248,0.694
AgentBrain,0.410,2619.965,3.844,10286,0.694
AgentBrain,0.410,2624.472,3.779,10244,0.695
AgentBrain,0.417,2629.036,3.781,10318,0.695
AgentBrain,0.418,2633.661,3.878,10260,0.695
AgentBrain,0.413,2638.118,3.692,10263,0.695
AgentBrain,0.410,2642.654,3.804,10245,0.695
AgentBrain,0.410,2647.246,3.814,10284,0.696
AgentBrain,0.406,2651.745,3.792,10266,0.696
AgentBrain,0.414,2656.278,3.785,10281,0.696
AgentBrain,0.408,2660.827,3.811,10285,0.696
AgentBrain,0.413,2665.407,3.824,10272,0.696
AgentBrain,0.414,2669.932,3.766,10242,0.697
AgentBrain,0.409,2674.405,3.738,10249,0.697
AgentBrain,0.412,2679.028,3.871,10254,0.697
AgentBrain,0.415,2683.559,3.772,10298,0.697
AgentBrain,0.410,2688.160,3.837,10282,0.698
AgentBrain,0.415,2692.692,3.802,10268,0.698
AgentBrain,0.410,2697.206,3.765,10250,0.698
AgentBrain,0.416,2701.810,3.855,10280,0.698
AgentBrain,0.410,2706.265,3.704,10304,0.698
AgentBrain,0.414,2710.950,3.897,10254,0.699
AgentBrain,0.413,2715.471,3.776,10334,0.699
AgentBrain,0.411,2720.007,3.754,10247,0.699
AgentBrain,0.413,2724.648,3.893,10257,0.699
AgentBrain,0.408,2729.124,3.705,10255,0.699
AgentBrain,0.410,2733.652,3.778,10243,0.700
AgentBrain,0.416,2738.242,3.827,10243,0.700
AgentBrain,0.411,2742.779,3.788,10310,0.700
AgentBrain,0.418,2747.282,3.769,10287,0.700
AgentBrain,0.411,2751.846,3.810,10248,0.701
AgentBrain,0.409,2756.452,3.856,10265,0.701
AgentBrain,0.416,2760.995,3.785,10267,0.701
AgentBrain,0.413,2765.527,3.791,10264,0.701
AgentBrain,0.418,2770.153,3.864,10292,0.701
AgentBrain,0.410,2774.700,3.820,10246,0.702
AgentBrain,0.412,2779.166,3.703,10268,0.702
AgentBrain,0.414,2783.797,3.848,10266,0.702
AgentBrain,0.408,2788.276,3.766,10247,0.702
AgentBrain,0.411,2792.853,3.827,10262,0.703
AgentBrain,0.408,2797.358,3.771,10251,0.703
AgentBrain,0.407,2801.918,3.787,10263,0.703
AgentBrain,0.412,2806.548,3.867,10272,0.703
AgentBrain,0.407,2811.084,3.764,10250,0.703
AgentBrain,0.412,2815.572,3.734,10270,0.704
AgentBrain,0.413,2820.129,3.819,10244,0.704
AgentBrain,0.412,2824.691,3.814,10248,0.704
AgentBrain,0.410,2829.204,3.768,10321,0.704
AgentBrain,0.413,2833.832,3.873,10347,0.705
AgentBrain,0.413,2838.351,3.773,10282,0.705
AgentBrain,0.408,2842.903,3.770,10254,0.705
AgentBrain,0.417,2847.438,3.775,10271,0.705
AgentBrain,0.415,2852.051,3.842,10267,0.705
AgentBrain,0.409,2856.583,3.774,10296,0.706
AgentBrain,0.414,2861.068,3.734,10264,0.706
AgentBrain,0.416,2865.681,3.845,10365,0.706
AgentBrain,0.407,2870.250,3.816,10256,0.706
AgentBrain,0.416,2874.747,3.736,10280,0.706
AgentBrain,0.414,2879.356,3.851,10294,0.707
AgentBrain,0.411,2883.942,3.812,10294,0.707
AgentBrain,0.409,2888.490,3.792,10293,0.707
AgentBrain,0.412,2893.012,3.769,10241,0.707
AgentBrain,0.414,2897.590,3.816,10251,0.708
AgentBrain,0.417,2902.126,3.790,10258,0.708
AgentBrain,0.413,2906.656,3.786,10276,0.708
AgentBrain,0.413,2911.211,3.818,10254,0.708
AgentBrain,0.409,2915.695,3.717,10267,0.708
AgentBrain,0.408,2920.298,3.848,10271,0.709
AgentBrain,0.411,2924.866,3.810,10309,0.709
AgentBrain,0.413,2929.467,3.853,10262,0.709
AgentBrain,0.415,2933.966,3.760,10263,0.709
AgentBrain,0.410,2938.525,3.813,10269,0.709
AgentBrain,0.411,2943.021,3.740,10250,0.709
AgentBrain,0.411,2947.621,3.830,10272,0.710
AgentBrain,0.413,2952.135,3.764,10256,0.710
AgentBrain,0.410,2956.653,3.757,10254,0.710
AgentBrain,0.413,2961.204,3.797,10284,0.710
AgentBrain,0.410,2965.858,3.886,10285,0.710
AgentBrain,0.412,2970.420,3.807,10270,0.711
AgentBrain,0.414,2974.936,3.760,10284,0.711
AgentBrain,0.419,2979.546,3.834,10263,0.711
AgentBrain,0.415,2984.070,3.788,10290,0.711
AgentBrain,0.416,2988.648,3.816,10286,0.711
AgentBrain,0.411,2993.236,3.843,10273,0.712
AgentBrain,0.415,2997.717,3.739,10305,0.712
AgentBrain,0.407,3002.277,3.833,10259,0.712
AgentBrain,0.412,3006.882,3.826,10266,0.712
AgentBrain,0.415,3011.456,3.808,10251,0.712
AgentBrain,0.418,3015.968,3.786,10264,0.713
AgentBrain,0.410,3020.541,3.825,10271,0.713
AgentBrain,0.414,3025.097,3.814,10255,0.713
AgentBrain,0.412,3029.673,3.838,10248,0.713
AgentBrain,0.407,3034.159,3.769,10277,0.713
AgentBrain,0.411,3038.708,3.790,10251,0.714
AgentBrain,0.411,3043.270,3.824,10309,0.714
AgentBrain,0.417,3047.858,3.808,10298,0.714
AgentBrain,0.412,3052.429,3.831,10243,0.714
AgentBrain,0.409,3056.922,3.742,10245,0.714
AgentBrain,0.412,3061.472,3.795,10262,0.715
AgentBrain,0.414,3066.055,3.841,10259,0.715
AgentBrain,0.409,3070.585,3.764,10258,0.715
AgentBrain,0.413,3075.114,3.775,10277,0.715
AgentBrain,0.414,3079.614,3.750,10251,0.715
AgentBrain,0.406,3084.224,3.866,10249,0.716
AgentBrain,0.414,3088.809,3.712,10278,0.716
AgentBrain,0.418,3093.400,3.849,10287,0.716
AgentBrain,0.416,3097.952,3.795,10250,0.716
AgentBrain,0.418,3102.472,3.725,10331,0.716
AgentBrain,0.411,3107.054,3.832,10252,0.716
AgentBrain,0.411,3111.706,3.882,10269,0.717
AgentBrain,0.412,3116.189,3.744,10275,0.717
AgentBrain,0.413,3120.737,3.784,10243,0.717
AgentBrain,0.409,3125.297,3.811,10245,0.717
AgentBrain,0.413,3129.865,3.806,10250,0.717
AgentBrain,0.418,3134.378,3.770,10260,0.717
AgentBrain,0.413,3138.956,3.836,10310,0.718
AgentBrain,0.420,3143.471,3.773,10330,0.718
AgentBrain,0.411,3148.055,3.847,10243,0.718
AgentBrain,0.412,3152.543,3.739,10246,0.718
AgentBrain,0.413,3157.155,3.862,10261,0.718
AgentBrain,0.415,3161.752,3.823,10251,0.719
AgentBrain,0.413,3166.306,3.797,10319,0.719
AgentBrain,0.412,3170.821,3.760,10250,0.719
AgentBrain,0.416,3175.384,3.823,10316,0.719
AgentBrain,0.412,3179.938,3.809,10251,0.719
AgentBrain,0.417,3184.527,3.796,10298,0.720
AgentBrain,0.416,3189.121,3.854,10309,0.720
AgentBrain,0.412,3193.719,3.816,10281,0.720
AgentBrain,0.413,3198.245,3.781,10264,0.720
AgentBrain,0.413,3202.774,3.767,10278,0.720
AgentBrain,0.411,3207.355,3.807,10291,0.720
AgentBrain,0.412,3211.911,3.782,10292,0.721
AgentBrain,0.408,3216.521,3.868,10277,0.721
AgentBrain,0.411,3221.111,3.822,10293,0.721
AgentBrain,0.413,3225.635,3.759,10241,0.721
AgentBrain,0.408,3230.136,3.780,10247,0.721
AgentBrain,0.413,3234.674,3.799,10266,0.722
AgentBrain,0.408,3239.240,3.804,10323,0.722
AgentBrain,0.409,3243.819,3.800,10328,0.722
AgentBrain,0.407,3248.393,3.839,10288,0.722
AgentBrain,0.408,3252.924,3.781,10281,0.722
AgentBrain,0.412,3257.489,3.819,10261,0.722
AgentBrain,0.414,3262.082,3.839,10271,0.723
AgentBrain,0.414,3266.672,3.820,10337,0.723
AgentBrain,0.415,3271.257,3.806,10273,0.723
AgentBrain,0.407,3275.813,3.797,10263,0.723
AgentBrain,0.415,3280.344,3.796,10267,0.723
AgentBrain,0.412,3285.013,3.890,10277,0.724
AgentBrain,0.409,3289.527,3.777,10244,0.724
AgentBrain,0.412,3294.061,3.757,10246,0.724
AgentBrain,0.410,3298.655,3.848,10283,0.724
AgentBrain,0.412,3303.181,3.787,10246,0.724
AgentBrain,0.416,3307.718,3.809,10245,0.724
AgentBrain,0.412,3312.271,3.797,10246,0.725
AgentBrain,0.410,3316.826,3.805,10248,0.725
AgentBrain,0.410,3321.363,3.791,10306,0.725
AgentBrain,0.411,3325.944,3.799,10255,0.725
AgentBrain,0.411,3330.459,3.760,10267,0.725
AgentBrain,0.411,3335.078,3.874,10253,0.726
AgentBrain,0.423,3339.554,3.723,10254,0.726
AgentBrain,0.412,3344.157,3.842,10289,0.726
AgentBrain,0.412,3348.700,3.779,10286,0.726
AgentBrain,0.413,3353.254,3.804,10327,0.726
AgentBrain,0.407,3357.874,3.848,10283,0.726
AgentBrain,0.412,3362.346,3.724,10257,0.726
AgentBrain,0.410,3366.893,3.812,10256,0.727
AgentBrain,0.406,3371.474,3.824,10251,0.727
AgentBrain,0.413,3376.019,3.793,10297,0.727
AgentBrain,0.410,3380.534,3.789,10256,0.727
AgentBrain,0.411,3385.110,3.821,10279,0.727
AgentBrain,0.408,3389.636,3.781,10256,0.727
AgentBrain,0.412,3394.208,3.813,10252,0.728
AgentBrain,0.411,3398.772,3.838,10243,0.728
AgentBrain,0.407,3403.349,3.835,10308,0.728
AgentBrain,0.415,3407.892,3.763,10253,0.728
AgentBrain,0.407,3412.443,3.805,10242,0.728
AgentBrain,0.414,3416.993,3.790,10251,0.728
AgentBrain,0.412,3421.566,3.823,10291,0.728
AgentBrain,0.408,3426.059,3.745,10277,0.729
AgentBrain,0.409,3430.653,3.821,10251,0.729
AgentBrain,0.415,3435.214,3.786,10263,0.729
AgentBrain,0.416,3439.781,3.809,10304,0.729
AgentBrain,0.414,3444.400,3.879,10277,0.729
AgentBrain,0.410,3449.022,3.841,10257,0.729
AgentBrain,0.413,3453.552,3.786,10322,0.730
AgentBrain,0.406,3458.148,3.857,10252,0.730
AgentBrain,0.410,3462.680,3.782,10274,0.730
AgentBrain,0.409,3467.217,3.783,10289,0.730
AgentBrain,0.416,3471.767,3.795,10295,0.730
AgentBrain,0.411,3476.360,3.840,10248,0.730
AgentBrain,0.409,3480.922,3.794,10281,0.731
AgentBrain,0.408,3485.462,3.799,10260,0.731
AgentBrain,0.412,3490.071,3.840,10262,0.731
AgentBrain,0.407,3494.644,3.824,10264,0.731
AgentBrain,0.415,3499.177,3.791,10331,0.731
AgentBrain,0.415,3503.854,3.906,10308,0.731
AgentBrain,0.414,3508.413,3.795,10248,0.732
AgentBrain,0.408,3512.984,3.794,10282,0.732
AgentBrain,0.412,3517.487,3.749,10245,0.732
AgentBrain,0.412,3522.114,3.849,10248,0.732
AgentBrain,0.413,3526.620,3.749,10248,0.732
AgentBrain,0.415,3531.213,3.812,10298,0.732
AgentBrain,0.408,3535.834,3.872,10244,0.733
AgentBrain,0.415,3540.313,3.732,10302,0.733
AgentBrain,0.415,3544.989,3.904,10261,0.733
AgentBrain,0.419,3549.473,3.733,10266,0.733
AgentBrain,0.415,3554.042,3.799,10282,0.733
AgentBrain,0.408,3558.594,3.787,10256,0.733
AgentBrain,0.413,3563.217,3.827,10310,0.733
AgentBrain,0.409,3567.722,3.766,10256,0.734
AgentBrain,0.408,3572.302,3.814,10253,0.734
AgentBrain,0.413,3576.928,3.876,10266,0.734
AgentBrain,0.410,3581.538,3.846,10265,0.734
AgentBrain,0.410,3585.989,3.711,10246,0.734
AgentBrain,0.413,3590.580,3.830,10241,0.734
AgentBrain,0.410,3595.116,3.763,10250,0.735
AgentBrain,0.412,3599.603,3.731,10279,0.735
AgentBrain,0.408,3604.360,3.890,10255,0.735
AgentBrain,0.415,3608.898,3.793,10340,0.735
AgentBrain,0.415,3613.450,3.814,10243,0.735
AgentBrain,0.411,3617.994,3.795,10252,0.735
AgentBrain,0.410,3622.528,3.771,10250,0.735
AgentBrain,0.414,3627.153,3.863,10303,0.736
AgentBrain,0.410,3631.702,3.806,10248,0.736
AgentBrain,0.412,3636.208,3.757,10243,0.736
AgentBrain,0.407,3640.785,3.850,10245,0.736
AgentBrain,0.413,3645.409,3.855,10259,0.736
AgentBrain,0.407,3649.885,3.741,10252,0.736
AgentBrain,0.411,3654.464,3.813,10253,0.737
AgentBrain,0.412,3659.021,3.798,10322,0.737
AgentBrain,0.443,3663.719,3.894,10271,0.737
AgentBrain,0.413,3668.408,3.898,10277,0.737
AgentBrain,0.407,3672.935,3.787,10244,0.737
AgentBrain,0.410,3677.588,3.878,10266,0.737
AgentBrain,0.407,3682.047,3.714,10268,0.738
AgentBrain,0.419,3686.762,3.918,10304,0.738
AgentBrain,0.411,3691.274,3.765,10263,0.738
AgentBrain,0.412,3695.805,3.807,10248,0.738
AgentBrain,0.412,3700.338,3.787,10255,0.738
AgentBrain,0.407,3704.954,3.846,10267,0.738
AgentBrain,0.412,3709.523,3.824,10257,0.739
AgentBrain,0.408,3714.115,3.848,10248,0.739
AgentBrain,0.415,3718.584,3.707,10280,0.739
AgentBrain,0.408,3723.222,3.881,10247,0.739
AgentBrain,0.412,3727.716,3.729,10254,0.739
AgentBrain,0.417,3732.423,3.939,10323,0.739
AgentBrain,0.412,3736.824,3.634,10290,0.739
AgentBrain,0.413,3741.501,3.899,10346,0.740
AgentBrain,0.414,3746.063,3.800,10245,0.740
AgentBrain,0.413,3750.648,3.821,10310,0.740
AgentBrain,0.414,3755.299,3.874,10243,0.740
AgentBrain,0.409,3759.794,3.738,10253,0.740
AgentBrain,0.413,3764.360,3.832,10280,0.740
AgentBrain,0.408,3768.971,3.834,10315,0.741
AgentBrain,0.413,3773.525,3.790,10273,0.741
AgentBrain,0.411,3778.125,3.816,10246,0.741
AgentBrain,0.407,3782.612,3.737,10261,0.741
AgentBrain,0.407,3787.201,3.835,10272,0.741
AgentBrain,0.408,3791.767,3.802,10253,0.741
AgentBrain,0.404,3796.278,3.761,10243,0.742
AgentBrain,0.410,3800.859,3.814,10252,0.742
AgentBrain,0.410,3805.430,3.814,10309,0.742
AgentBrain,0.409,3810.016,3.814,10259,0.742
AgentBrain,0.411,3814.549,3.793,10242,0.742
AgentBrain,0.410,3819.190,3.883,10248,0.742
AgentBrain,0.422,3823.770,3.842,10252,0.742
AgentBrain,0.424,3828.311,3.786,10304,0.742
AgentBrain,0.413,3832.910,3.832,10302,0.743
AgentBrain,0.412,3837.483,3.808,10286,0.743
AgentBrain,0.409,3842.068,3.812,10278,0.743
AgentBrain,0.411,3846.614,3.806,10242,0.743
AgentBrain,0.406,3851.217,3.848,10278,0.743
AgentBrain,0.415,3855.809,3.847,10279,0.743
AgentBrain,0.409,3860.355,3.781,10244,0.743
AgentBrain,0.408,3864.981,3.867,10279,0.743
AgentBrain,0.409,3869.493,3.750,10243,0.744
AgentBrain,0.405,3874.094,3.832,10259,0.744
AgentBrain,0.410,3878.690,3.852,10259,0.744
AgentBrain,0.408,3883.203,3.746,10256,0.744
AgentBrain,0.414,3887.803,3.835,10247,0.744
AgentBrain,0.412,3892.368,3.805,10241,0.744
AgentBrain,0.412,3896.944,3.845,10264,0.744
AgentBrain,0.410,3901.499,3.792,10259,0.745
AgentBrain,0.411,3906.089,3.826,10244,0.745
AgentBrain,0.411,3910.661,3.826,10303,0.745
AgentBrain,0.409,3915.257,3.831,10285,0.745
AgentBrain,0.411,3919.820,3.826,10267,0.745
AgentBrain,0.411,3924.381,3.787,10263,0.745
AgentBrain,0.413,3928.975,3.844,10299,0.745
AgentBrain,0.417,3933.534,3.787,10270,0.745
AgentBrain,0.412,3938.137,3.857,10282,0.746
AgentBrain,0.417,3942.639,3.742,10278,0.746
AgentBrain,0.410,3947.274,3.870,10297,0.746
AgentBrain,0.411,3951.892,3.867,10251,0.746
AgentBrain,0.408,3956.485,3.822,10272,0.746
AgentBrain,0.411,3960.944,3.707,10248,0.746
AgentBrain,0.407,3965.598,3.878,10244,0.746
AgentBrain,0.405,3970.153,3.815,10247,0.747
AgentBrain,0.409,3974.696,3.787,10264,0.747
AgentBrain,0.408,3979.223,3.799,10242,0.747
AgentBrain,0.415,3983.882,3.868,10250,0.747
AgentBrain,0.418,3988.410,3.783,10243,0.747
AgentBrain,0.419,3992.979,3.799,10250,0.747
AgentBrain,0.420,3997.586,3.828,10245,0.747
AgentBrain,0.415,4002.144,3.818,10257,0.747
AgentBrain,0.413,4006.696,3.797,10249,0.747
AgentBrain,0.413,4011.268,3.819,10279,0.748
AgentBrain,0.413,4015.815,3.772,10248,0.748
AgentBrain,0.408,4020.373,3.815,10249,0.748
AgentBrain,0.412,4025.007,3.858,10256,0.748
AgentBrain,0.418,4029.588,3.833,10277,0.748
AgentBrain,0.406,4034.094,3.767,10255,0.748
AgentBrain,0.414,4038.668,3.791,10254,0.748
AgentBrain,0.416,4043.247,3.821,10276,0.748
AgentBrain,0.418,4047.871,3.849,10288,0.748
AgentBrain,0.412,4052.376,3.747,10272,0.749
AgentBrain,0.415,4057.047,3.880,10251,0.749
AgentBrain,0.410,4061.546,3.746,10244,0.749
AgentBrain,0.412,4066.168,3.873,10266,0.749
AgentBrain,0.419,4070.734,3.818,10298,0.749
AgentBrain,0.413,4075.302,3.813,10255,0.749
AgentBrain,0.413,4079.904,3.839,10297,0.749
AgentBrain,0.410,4084.455,3.776,10247,0.750
AgentBrain,0.408,4089.098,3.862,10242,0.750
AgentBrain,0.406,4093.636,3.787,10273,0.750
AgentBrain,0.414,4098.161,3.784,10256,0.750
AgentBrain,0.408,4102.778,3.877,10257,0.750
AgentBrain,0.406,4107.342,3.819,10248,0.750
AgentBrain,0.406,4111.924,3.836,10269,0.750
AgentBrain,0.412,4116.530,3.828,10245,0.750
AgentBrain,0.408,4121.165,3.778,10241,0.751
AgentBrain,0.417,4125.731,3.812,10245,0.751
AgentBrain,0.408,4130.287,3.785,10317,0.751
AgentBrain,0.407,4134.855,3.814,10250,0.751
AgentBrain,0.407,4139.447,3.825,10257,0.751
AgentBrain,0.405,4143.981,3.785,10255,0.751
AgentBrain,0.409,4148.570,3.828,10279,0.751
AgentBrain,0.413,4153.186,3.862,10308,0.751
AgentBrain,0.409,4157.780,3.843,10318,0.752
AgentBrain,0.409,4162.278,3.745,10245,0.752
AgentBrain,0.407,4166.870,3.822,10255,0.752
AgentBrain,0.412,4171.421,3.783,10287,0.752
AgentBrain,0.408,4175.979,3.820,10277,0.752
AgentBrain,0.411,4180.573,3.830,10244,0.752
AgentBrain,0.409,4185.134,3.820,10249,0.752
AgentBrain,0.408,4189.695,3.799,10243,0.752
AgentBrain,0.410,4194.211,3.761,10253,0.753
AgentBrain,0.409,4198.807,3.828,10259,0.753
AgentBrain,0.412,4203.406,3.842,10247,0.753
AgentBrain,0.418,4207.952,3.787,10352,0.753
AgentBrain,0.408,4212.573,3.840,10269,0.753
AgentBrain,0.407,4217.140,3.805,10262,0.753
AgentBrain,0.409,4221.739,3.809,10259,0.753
AgentBrain,0.409,4226.300,3.811,10245,0.753
AgentBrain,0.411,4230.863,3.805,10276,0.753
AgentBrain,0.411,4235.433,3.832,10367,0.754
AgentBrain,0.410,4240.111,3.895,10266,0.754
AgentBrain,0.409,4244.616,3.785,10265,0.754
AgentBrain,0.414,4249.209,3.817,10275,0.754
AgentBrain,0.408,4253.848,3.893,10252,0.754
AgentBrain,0.411,4258.340,3.747,10256,0.754
AgentBrain,0.410,4262.956,3.848,10272,0.754
AgentBrain,0.408,4267.543,3.848,10265,0.754
AgentBrain,0.410,4272.125,3.807,10271,0.755
AgentBrain,0.405,4276.653,3.785,10241,0.755
AgentBrain,0.412,4281.295,3.850,10261,0.755
AgentBrain,0.410,4285.830,3.797,10284,0.755
AgentBrain,0.409,4290.402,3.819,10306,0.755
AgentBrain,0.414,4294.963,3.775,10277,0.755
AgentBrain,0.416,4299.576,3.848,10243,0.755
AgentBrain,0.412,4304.193,3.841,10328,0.755
AgentBrain,0.405,4308.705,3.772,10250,0.755
AgentBrain,0.416,4313.338,3.855,10245,0.755
AgentBrain,0.414,4317.852,3.773,10241,0.756
AgentBrain,0.407,4322.480,3.848,10243,0.756
AgentBrain,0.415,4327.001,3.762,10301,0.756
AgentBrain,0.408,4331.677,3.907,10348,0.756
AgentBrain,0.413,4336.261,3.805,10266,0.756
AgentBrain,0.413,4340.831,3.812,10248,0.756
AgentBrain,0.410,4345.412,3.809,10261,0.756
AgentBrain,0.413,4349.956,3.805,10257,0.756
AgentBrain,0.413,4354.523,3.791,10276,0.757
AgentBrain,0.411,4359.112,3.825,10250,0.757
AgentBrain,0.405,4363.647,3.767,10249,0.757
AgentBrain,0.411,4368.231,3.821,10245,0.757
AgentBrain,0.411,4372.780,3.798,10252,0.757
AgentBrain,0.411,4377.404,3.859,10280,0.757
AgentBrain,0.414,4381.906,3.745,10248,0.757
AgentBrain,0.407,4386.540,3.859,10262,0.757
AgentBrain,0.410,4391.087,3.806,10245,0.757
AgentBrain,0.413,4395.726,3.862,10297,0.758
AgentBrain,0.408,4400.320,3.836,10272,0.758
AgentBrain,0.413,4404.888,3.805,10252,0.758
AgentBrain,0.409,4409.487,3.841,10261,0.758
AgentBrain,0.409,4414.035,3.793,10259,0.758
AgentBrain,0.411,4418.591,3.802,10310,0.758
AgentBrain,0.414,4423.170,3.810,10321,0.758
AgentBrain,0.411,4427.846,3.892,10245,0.758
AgentBrain,0.407,4432.384,3.776,10296,0.758
AgentBrain,0.413,4436.970,3.823,10251,0.758
AgentBrain,0.409,4441.501,3.784,10269,0.759
AgentBrain,0.410,4446.108,3.822,10245,0.759
AgentBrain,0.413,4450.708,3.839,10282,0.759
AgentBrain,0.416,4455.285,3.815,10284,0.759
AgentBrain,0.409,4459.824,3.785,10251,0.759
AgentBrain,0.411,4464.324,3.748,10265,0.759
AgentBrain,0.411,4468.998,3.930,10278,0.759
